classmark,token
MS-TS-AS-00166-00208,to
MS-TS-AS-00166-00208,patient
MS-TS-AS-00166-00208,on
MS-TS-AS-00166-00208,the
MS-TS-AS-00166-00208,benefit
MS-TS-AS-00166-00208,of
MS-TS-AS-00166-00208,drinking
MS-TS-AS-00166-00208,glass
MS-TS-AS-00166-00208,of
MS-TS-AS-00166-00208,wine
MS-TS-AS-00166-00208,and
MS-TS-AS-00166-00208,aniseed
MS-TS-AS-00166-00208,before
MS-TS-AS-00166-00208,taking
MS-TS-AS-00166-00208,bath
MS-TS-AS-00166-00208,of
MS-TS-AS-00166-00208,having
MS-TS-AS-00166-00208,chicken
MS-TS-AS-00166-00208,soup
MS-TS-AS-00166-00208,with
MS-TS-AS-00166-00208,onion
MS-TS-AS-00166-00208,and
MS-TS-AS-00166-00208,chickpea
MS-TS-AS-00166-00208,and
MS-TS-AS-00166-00208,of
MS-TS-AS-00166-00208,moisturising
MS-TS-AS-00166-00208,with
MS-TS-AS-00166-00208,camomile
MS-TS-AS-00166-00208,oil
MS-TS-AS-00166-00208,and
MS-TS-AS-00166-00208,nard
MS-TS-AS-00166-00217,from
MS-TS-AS-00166-00217,work
MS-TS-AS-00166-00217,on
MS-TS-AS-00166-00217,pharmacopoeia
MS-TS-AS-00166-00217,dealing
MS-TS-AS-00166-00217,with
MS-TS-AS-00166-00217,the
MS-TS-AS-00166-00217,preparation
MS-TS-AS-00166-00217,of
MS-TS-AS-00166-00217,potion
MS-TS-AS-00166-00217,from
MS-TS-AS-00166-00217,saffron
MS-TS-AS-00166-00217,rose-water
MS-TS-AS-00166-00217,sugar
MS-TS-AS-00166-00217,and
MS-TS-AS-00166-00217,grape
MS-TS-AS-00166-00236,medical
MS-TS-AS-00166-00236,work
MS-TS-AS-00166-00236,dealing
MS-TS-AS-00166-00236,with
MS-TS-AS-00166-00236,the
MS-TS-AS-00166-00236,management
MS-TS-AS-00166-00236,and
MS-TS-AS-00166-00236,treatment
MS-TS-AS-00166-00236,of
MS-TS-AS-00166-00236,patient
MS-TS-AS-00166-00236,focussing
MS-TS-AS-00166-00236,on
MS-TS-AS-00166-00236,the
MS-TS-AS-00166-00236,treatment
MS-TS-AS-00166-00236,of
MS-TS-AS-00166-00236,the
MS-TS-AS-00166-00236,physically
MS-TS-AS-00166-00236,challenged
MS-TS-AS-00166-00237,medical
MS-TS-AS-00166-00237,work
MS-TS-AS-00166-00237,dealing
MS-TS-AS-00166-00237,with
MS-TS-AS-00166-00237,the
MS-TS-AS-00166-00237,management
MS-TS-AS-00166-00237,and
MS-TS-AS-00166-00237,treatment
MS-TS-AS-00166-00237,of
MS-TS-AS-00166-00237,patient
MS-TS-AS-00166-00237,focussing
MS-TS-AS-00166-00237,on
MS-TS-AS-00166-00237,the
MS-TS-AS-00166-00237,treatment
MS-TS-AS-00166-00237,of
MS-TS-AS-00166-00237,hot
MS-TS-AS-00166-00237,swelling
MS-TS-AS-00166-00237,vomiting
MS-TS-AS-00166-00237,and
MS-TS-AS-00166-00237,diarrhoea
MS-TS-AS-00166-00238,medical
MS-TS-AS-00166-00238,work
MS-TS-AS-00166-00238,dealing
MS-TS-AS-00166-00238,with
MS-TS-AS-00166-00238,the
MS-TS-AS-00166-00238,management
MS-TS-AS-00166-00238,and
MS-TS-AS-00166-00238,treatment
MS-TS-AS-00166-00238,of
MS-TS-AS-00166-00238,patient
MS-TS-AS-00166-00238,here
MS-TS-AS-00166-00238,focussing
MS-TS-AS-00166-00238,on
MS-TS-AS-00166-00238,cupping
MS-TS-AS-00166-00238,and
MS-TS-AS-00166-00238,the
MS-TS-AS-00166-00238,topical
MS-TS-AS-00166-00238,application
MS-TS-AS-00166-00238,of
MS-TS-AS-00166-00238,tutty
MS-TS-AS-00166-00238,powdered
MS-TS-AS-00166-00238,zinc
MS-TS-AS-00166-00238,oxide
MS-TS-AS-00166-00238,and
MS-TS-AS-00166-00238,saffron
MS-TS-AS-00167-00017,from
MS-TS-AS-00167-00017,work
MS-TS-AS-00167-00017,on
MS-TS-AS-00167-00017,materia
MS-TS-AS-00167-00017,medica
MS-TS-AS-00167-00017,dealing
MS-TS-AS-00167-00017,with
MS-TS-AS-00167-00017,simple
MS-TS-AS-00167-00017,like
MS-TS-AS-00167-00017,costus
MS-TS-AS-00167-00017,mint
MS-TS-AS-00167-00017,aniseed
MS-TS-AS-00167-00017,and
MS-TS-AS-00167-00017,mastic
MS-TS-AS-00167-00018,from
MS-TS-AS-00167-00018,work
MS-TS-AS-00167-00018,on
MS-TS-AS-00167-00018,materia
MS-TS-AS-00167-00018,medica
MS-TS-AS-00167-00018,dealing
MS-TS-AS-00167-00018,with
MS-TS-AS-00167-00018,simple
MS-TS-AS-00167-00018,like
MS-TS-AS-00167-00018,saffron
MS-TS-AS-00167-00018,mastic
MS-TS-AS-00167-00018,and
MS-TS-AS-00167-00018,root
MS-TS-AS-00167-00018,of
MS-TS-AS-00167-00018,lily
MS-TS-AS-00167-00036,part
MS-TS-AS-00167-00036,of
MS-TS-AS-00167-00036,medical
MS-TS-AS-00167-00036,prescription
MS-TS-AS-00167-00036,with
MS-TS-AS-00167-00036,ingredient
MS-TS-AS-00167-00036,including
MS-TS-AS-00167-00036,cinnamon
MS-TS-AS-00167-00036,aristolochia
MS-TS-AS-00167-00036,euphorbia
MS-TS-AS-00167-00036,mint
MS-TS-AS-00167-00036,and
MS-TS-AS-00167-00036,castor
MS-TS-AS-00167-00137,from
MS-TS-AS-00167-00137,work
MS-TS-AS-00167-00137,on
MS-TS-AS-00167-00137,materia
MS-TS-AS-00167-00137,medica
MS-TS-AS-00167-00137,giving
MS-TS-AS-00167-00137,the
MS-TS-AS-00167-00137,use
MS-TS-AS-00167-00137,of
MS-TS-AS-00167-00137,various
MS-TS-AS-00167-00137,simple
MS-TS-AS-00167-00137,the
MS-TS-AS-00167-00137,heading
MS-TS-AS-00167-00137,of
MS-TS-AS-00167-00137,chapter
MS-TS-AS-00167-00137,on
MS-TS-AS-00167-00137,mace
MS-TS-AS-00167-00137,is
MS-TS-AS-00167-00137,preserved
MS-TS-AS-00167-00137,on
MS-TS-AS-00167-00137,verso
MS-TS-AS-00167-00151,bifolium
MS-TS-AS-00167-00151,from
MS-TS-AS-00167-00151,work
MS-TS-AS-00167-00151,on
MS-TS-AS-00167-00151,pharmacopoeia
MS-TS-AS-00167-00151,describing
MS-TS-AS-00167-00151,the
MS-TS-AS-00167-00151,preparation
MS-TS-AS-00167-00151,of
MS-TS-AS-00167-00151,medicament
MS-TS-AS-00167-00151,for
MS-TS-AS-00167-00151,helping
MS-TS-AS-00167-00151,digestion
MS-TS-AS-00167-00151,strengthening
MS-TS-AS-00167-00151,the
MS-TS-AS-00167-00151,liver
MS-TS-AS-00167-00151,and
MS-TS-AS-00167-00151,kidney
MS-TS-AS-00167-00151,and
MS-TS-AS-00167-00151,helping
MS-TS-AS-00167-00151,to
MS-TS-AS-00167-00151,dissolve
MS-TS-AS-00167-00151,kidney
MS-TS-AS-00167-00151,and
MS-TS-AS-00167-00151,bladder
MS-TS-AS-00167-00151,stone
MS-TS-AS-00167-00156,medical
MS-TS-AS-00167-00156,work
MS-TS-AS-00167-00156,dealing
MS-TS-AS-00167-00156,with
MS-TS-AS-00167-00156,brain
MS-TS-AS-00167-00156,illness
MS-TS-AS-00167-00156,and
MS-TS-AS-00167-00156,it
MS-TS-AS-00167-00156,cause
MS-TS-AS-00167-00160,from
MS-TS-AS-00167-00160,medical
MS-TS-AS-00167-00160,work
MS-TS-AS-00167-00160,dealing
MS-TS-AS-00167-00160,with
MS-TS-AS-00167-00160,the
MS-TS-AS-00167-00160,onset
MS-TS-AS-00167-00160,of
MS-TS-AS-00167-00160,cold
MS-TS-AS-00167-00273,few
MS-TS-AS-00167-00273,line
MS-TS-AS-00167-00273,from
MS-TS-AS-00167-00273,the
MS-TS-AS-00167-00273,top
MS-TS-AS-00167-00273,of
MS-TS-AS-00167-00273,the
MS-TS-AS-00167-00273,page
MS-TS-AS-00167-00273,of
MS-TS-AS-00167-00273,medical
MS-TS-AS-00167-00273,work
MS-TS-AS-00167-00273,dealing
MS-TS-AS-00167-00273,with
MS-TS-AS-00167-00273,brain
MS-TS-AS-00167-00273,illness
MS-TS-AS-00167-00273,and
MS-TS-AS-00167-00273,sleep
MS-TS-AS-00167-00273,problem
MS-TS-AS-00167-00287,list
MS-TS-AS-00167-00287,of
MS-TS-AS-00167-00287,book
MS-TS-AS-00167-00287,possibly
MS-TS-AS-00167-00287,from
MS-TS-AS-00167-00287,physician
MS-TS-AS-00167-00287,'s
MS-TS-AS-00167-00287,library
MS-TS-AS-00167-00287,the
MS-TS-AS-00167-00287,book
MS-TS-AS-00167-00287,include
MS-TS-AS-00167-00287,al-majūsī
MS-TS-AS-00167-00287,al-kāmil
MS-TS-AS-00167-00287,fī
MS-TS-AS-00167-00287,al-ṣinā
MS-TS-AS-00167-00287,commentary
MS-TS-AS-00167-00287,on
MS-TS-AS-00167-00287,megillat
MS-TS-AS-00167-00287,esther
MS-TS-AS-00167-00287,pentateuch
MS-TS-AS-00167-00287,prayer-book
MS-TS-AS-00167-00287,commentary
MS-TS-AS-00167-00287,on
MS-TS-AS-00167-00287,ruth
MS-TS-AS-00167-00287,copy
MS-TS-AS-00167-00287,of
MS-TS-AS-00167-00287,the
MS-TS-AS-00167-00287,song
MS-TS-AS-00167-00287,of
MS-TS-AS-00167-00287,song
MS-TS-AS-00167-00287,and
MS-TS-AS-00167-00287,codex
MS-TS-AS-00167-00287,with
MS-TS-AS-00167-00287,no
MS-TS-AS-00167-00287,title
MS-TS-AS-00168-00076,from
MS-TS-AS-00168-00076,medical
MS-TS-AS-00168-00076,work
MS-TS-AS-00168-00076,describing
MS-TS-AS-00168-00076,the
MS-TS-AS-00168-00076,symptom
MS-TS-AS-00168-00076,of
MS-TS-AS-00168-00076,debilitating
MS-TS-AS-00168-00076,but
MS-TS-AS-00168-00076,unspecified
MS-TS-AS-00168-00076,illness
MS-TS-AS-00168-00190,part
MS-TS-AS-00168-00190,of
MS-TS-AS-00168-00190,recipe
MS-TS-AS-00168-00190,for
MS-TS-AS-00168-00190,the
MS-TS-AS-00168-00190,preparation
MS-TS-AS-00168-00190,of
MS-TS-AS-00168-00190,an
MS-TS-AS-00168-00190,embrocation
MS-TS-AS-00168-00190,rubbing
MS-TS-AS-00168-00190,oil
MS-TS-AS-00168-00190,made
MS-TS-AS-00168-00190,with
MS-TS-AS-00168-00190,coco-grass
MS-TS-AS-00168-00190,cyperus
MS-TS-AS-00168-00190,rotunda
MS-TS-AS-00168-00190,and
MS-TS-AS-00168-00190,linseed
MS-TS-AS-00168-00190,oil
MS-TS-AS-00168-00258,small
MS-TS-AS-00168-00258,piece
MS-TS-AS-00168-00258,of
MS-TS-AS-00168-00258,medical
MS-TS-AS-00168-00258,work
MS-TS-AS-00168-00258,dealing
MS-TS-AS-00168-00258,with
MS-TS-AS-00168-00258,fever
MS-TS-AS-00168-00271,medical
MS-TS-AS-00168-00271,work
MS-TS-AS-00168-00271,on
MS-TS-AS-00168-00271,physiology
MS-TS-AS-00168-00271,and
MS-TS-AS-00168-00271,in
MS-TS-AS-00168-00271,particular
MS-TS-AS-00168-00271,on
MS-TS-AS-00168-00271,the
MS-TS-AS-00168-00271,innate
MS-TS-AS-00168-00271,health
MS-TS-AS-00168-00271,of
MS-TS-AS-00168-00271,the
MS-TS-AS-00168-00271,human
MS-TS-AS-00168-00271,body
MS-TS-AS-00168-00271,and
MS-TS-AS-00168-00271,the
MS-TS-AS-00168-00271,four
MS-TS-AS-00168-00271,temperament
MS-TS-AS-00169-00034,page
MS-TS-AS-00169-00034,from
MS-TS-AS-00169-00034,work
MS-TS-AS-00169-00034,of
MS-TS-AS-00169-00034,natural
MS-TS-AS-00169-00034,philosophy
MS-TS-AS-00169-00034,dealing
MS-TS-AS-00169-00034,with
MS-TS-AS-00169-00034,plant
MS-TS-AS-00169-00034,and
MS-TS-AS-00169-00034,animal
MS-TS-AS-00169-00034,and
MS-TS-AS-00169-00034,describing
MS-TS-AS-00169-00034,the
MS-TS-AS-00169-00034,property
MS-TS-AS-00169-00034,of
MS-TS-AS-00169-00034,camphor
MS-TS-AS-00169-00034,and
MS-TS-AS-00169-00034,pepper
MS-TS-AS-00169-00065,letter
MS-TS-AS-00169-00065,from
MS-TS-AS-00169-00065,pinḥas
MS-TS-AS-00169-00065,al-ṣāīḡ
MS-TS-AS-00169-00065,describing
MS-TS-AS-00169-00065,the
MS-TS-AS-00169-00065,disease
MS-TS-AS-00169-00065,that
MS-TS-AS-00169-00065,is
MS-TS-AS-00169-00065,affecting
MS-TS-AS-00169-00065,his
MS-TS-AS-00169-00065,joint
MS-TS-AS-00169-00065,and
MS-TS-AS-00169-00065,which
MS-TS-AS-00169-00065,ha
MS-TS-AS-00169-00065,left
MS-TS-AS-00169-00065,him
MS-TS-AS-00169-00065,crippled
MS-TS-AS-00169-00065,he
MS-TS-AS-00169-00065,complains
MS-TS-AS-00169-00065,that
MS-TS-AS-00169-00065,the
MS-TS-AS-00169-00065,treatment
MS-TS-AS-00169-00065,he
MS-TS-AS-00169-00065,wa
MS-TS-AS-00169-00065,offered
MS-TS-AS-00169-00065,ha
MS-TS-AS-00169-00065,not
MS-TS-AS-00169-00065,been
MS-TS-AS-00169-00065,effective
MS-TS-AS-00169-00066,from
MS-TS-AS-00169-00066,medical
MS-TS-AS-00169-00066,text
MS-TS-AS-00169-00066,on
MS-TS-AS-00169-00066,phlebotomy
MS-TS-AS-00169-00066,dealing
MS-TS-AS-00169-00066,with
MS-TS-AS-00169-00066,the
MS-TS-AS-00169-00066,best
MS-TS-AS-00169-00066,vein
MS-TS-AS-00169-00066,to
MS-TS-AS-00169-00066,bleed
MS-TS-AS-00169-00066,the
MS-TS-AS-00169-00066,cephalic
MS-TS-AS-00169-00066,and
MS-TS-AS-00169-00066,cubital
MS-TS-AS-00169-00066,vein
MS-TS-AS-00169-00066,and
MS-TS-AS-00169-00066,the
MS-TS-AS-00169-00066,effectiveness
MS-TS-AS-00169-00066,of
MS-TS-AS-00169-00066,phlebotomy
MS-TS-AS-00169-00066,for
MS-TS-AS-00169-00066,disease
MS-TS-AS-00169-00066,of
MS-TS-AS-00169-00066,the
MS-TS-AS-00169-00066,liver
MS-TS-AS-00169-00066,and
MS-TS-AS-00169-00066,spleen
MS-TS-AS-00169-00066,and
MS-TS-AS-00169-00066,for
MS-TS-AS-00169-00066,curing
MS-TS-AS-00169-00066,lung
MS-TS-AS-00169-00066,ulceration
MS-TS-AS-00169-00091,medical
MS-TS-AS-00169-00091,work
MS-TS-AS-00169-00091,dealing
MS-TS-AS-00169-00091,with
MS-TS-AS-00169-00091,diet
MS-TS-AS-00169-00091,and
MS-TS-AS-00169-00091,describing
MS-TS-AS-00169-00091,various
MS-TS-AS-00169-00091,foodstuff
MS-TS-AS-00169-00091,how
MS-TS-AS-00169-00091,they
MS-TS-AS-00169-00091,are
MS-TS-AS-00169-00091,digested
MS-TS-AS-00169-00091,and
MS-TS-AS-00169-00091,their
MS-TS-AS-00169-00091,influence
MS-TS-AS-00169-00091,on
MS-TS-AS-00169-00091,the
MS-TS-AS-00169-00091,working
MS-TS-AS-00169-00091,of
MS-TS-AS-00169-00091,the
MS-TS-AS-00169-00091,stomach
MS-TS-AS-00169-00150,collection
MS-TS-AS-00169-00150,of
MS-TS-AS-00169-00150,popular
MS-TS-AS-00169-00150,remedy
MS-TS-AS-00169-00150,for
MS-TS-AS-00169-00150,cough
MS-TS-AS-00169-00150,the
MS-TS-AS-00169-00150,fragment
MS-TS-AS-00169-00150,also
MS-TS-AS-00169-00150,mention
MS-TS-AS-00169-00150,contraceptive
MS-TS-AS-00169-00150,method
MS-TS-AS-00169-00199,part
MS-TS-AS-00169-00199,of
MS-TS-AS-00169-00199,medical
MS-TS-AS-00169-00199,prescription
MS-TS-AS-00169-00199,or
MS-TS-AS-00169-00199,list
MS-TS-AS-00169-00199,of
MS-TS-AS-00169-00199,simple
MS-TS-AS-00169-00199,the
MS-TS-AS-00169-00199,simple
MS-TS-AS-00169-00199,include
MS-TS-AS-00169-00199,pepper
MS-TS-AS-00169-00199,brown
MS-TS-AS-00169-00199,and
MS-TS-AS-00169-00199,white
MS-TS-AS-00169-00199,sugar
MS-TS-AS-00169-00199,mastic
MS-TS-AS-00169-00199,raisin
MS-TS-AS-00169-00199,aloe-wood
MS-TS-AS-00169-00199,and
MS-TS-AS-00169-00199,senna
MS-TS-AS-00169-00199,name
MS-TS-AS-00169-00199,of
MS-TS-AS-00169-00199,some
MS-TS-AS-00169-00199,of
MS-TS-AS-00169-00199,the
MS-TS-AS-00169-00199,ingredient
MS-TS-AS-00169-00199,are
MS-TS-AS-00169-00199,in
MS-TS-AS-00169-00199,arabic
MS-TS-AS-00169-00199,script
MS-TS-AS-00169-00212,text
MS-TS-AS-00169-00212,on
MS-TS-AS-00169-00212,natural
MS-TS-AS-00169-00212,philosophy
MS-TS-AS-00169-00212,comparing
MS-TS-AS-00169-00212,human
MS-TS-AS-00169-00212,and
MS-TS-AS-00169-00212,animal
MS-TS-AS-00169-00212,and
MS-TS-AS-00169-00212,discussing
MS-TS-AS-00169-00212,logic
MS-TS-AS-00169-00212,and
MS-TS-AS-00169-00212,the
MS-TS-AS-00169-00212,four
MS-TS-AS-00169-00212,element
MS-TS-AS-00169-00282,part
MS-TS-AS-00169-00282,of
MS-TS-AS-00169-00282,medical
MS-TS-AS-00169-00282,recipe
MS-TS-AS-00169-00282,for
MS-TS-AS-00169-00282,preparation
MS-TS-AS-00169-00282,of
MS-TS-AS-00169-00282,compound
MS-TS-AS-00169-00282,containing
MS-TS-AS-00169-00282,pepper
MS-TS-AS-00169-00282,camphor
MS-TS-AS-00169-00282,vinegar
MS-TS-AS-00169-00282,and
MS-TS-AS-00169-00282,coriander
MS-TS-AS-00169-00297,medical
MS-TS-AS-00169-00297,text
MS-TS-AS-00169-00297,on
MS-TS-AS-00169-00297,pharmacopoeia
MS-TS-AS-00169-00297,describing
MS-TS-AS-00169-00297,the
MS-TS-AS-00169-00297,preparation
MS-TS-AS-00169-00297,of
MS-TS-AS-00169-00297,an
MS-TS-AS-00169-00297,ointment
MS-TS-AS-00169-00297,containing
MS-TS-AS-00169-00297,tar
MS-TS-AS-00169-00297,it
MS-TS-AS-00169-00297,property
MS-TS-AS-00169-00297,and
MS-TS-AS-00169-00297,us
MS-TS-AS-00169-00311,leaf
MS-TS-AS-00169-00311,from
MS-TS-AS-00169-00311,medical
MS-TS-AS-00169-00311,work
MS-TS-AS-00169-00311,dealing
MS-TS-AS-00169-00311,with
MS-TS-AS-00169-00311,the
MS-TS-AS-00169-00311,treatment
MS-TS-AS-00169-00311,of
MS-TS-AS-00169-00311,patient
MS-TS-AS-00169-00311,and
MS-TS-AS-00169-00311,on
MS-TS-AS-00169-00311,how
MS-TS-AS-00169-00311,to
MS-TS-AS-00169-00311,prevent
MS-TS-AS-00169-00311,bedwetting
MS-TS-AS-00170-00136,leaf
MS-TS-AS-00170-00136,from
MS-TS-AS-00170-00136,work
MS-TS-AS-00170-00136,on
MS-TS-AS-00170-00136,pharmacopoeia
MS-TS-AS-00170-00136,describing
MS-TS-AS-00170-00136,the
MS-TS-AS-00170-00136,preparation
MS-TS-AS-00170-00136,of
MS-TS-AS-00170-00136,medicament
MS-TS-AS-00170-00136,with
MS-TS-AS-00170-00136,ingredient
MS-TS-AS-00170-00136,such
MS-TS-AS-00170-00136,a
MS-TS-AS-00170-00136,saffron
MS-TS-AS-00170-00136,mastic
MS-TS-AS-00170-00136,nutmeg
MS-TS-AS-00170-00136,marjoram
MS-TS-AS-00170-00136,caraway
MS-TS-AS-00170-00136,sandalwood
MS-TS-AS-00170-00136,mountain
MS-TS-AS-00170-00136,balm
MS-TS-AS-00170-00136,fennel
MS-TS-AS-00170-00136,seed
MS-TS-AS-00170-00136,acacia
MS-TS-AS-00170-00136,wild
MS-TS-AS-00170-00136,ginger
MS-TS-AS-00170-00136,and
MS-TS-AS-00170-00136,rose
MS-TS-AS-00170-00145,from
MS-TS-AS-00170-00145,work
MS-TS-AS-00170-00145,dealing
MS-TS-AS-00170-00145,with
MS-TS-AS-00170-00145,sexual
MS-TS-AS-00170-00145,medicine
MS-TS-AS-00170-00145,and
MS-TS-AS-00170-00145,discussing
MS-TS-AS-00170-00145,sexual
MS-TS-AS-00170-00145,intercourse
MS-TS-AS-00170-00145,and
MS-TS-AS-00170-00145,the
MS-TS-AS-00170-00145,use
MS-TS-AS-00170-00145,of
MS-TS-AS-00170-00145,aphrodisiac
MS-TS-AS-00170-00153,leaf
MS-TS-AS-00170-00153,from
MS-TS-AS-00170-00153,medical
MS-TS-AS-00170-00153,notebook
MS-TS-AS-00170-00153,devoted
MS-TS-AS-00170-00153,to
MS-TS-AS-00170-00153,pharmacopoeia
MS-TS-AS-00170-00153,describing
MS-TS-AS-00170-00153,the
MS-TS-AS-00170-00153,preparation
MS-TS-AS-00170-00153,of
MS-TS-AS-00170-00153,suppository
MS-TS-AS-00170-00153,there
MS-TS-AS-00170-00153,are
MS-TS-AS-00170-00153,few
MS-TS-AS-00170-00153,line
MS-TS-AS-00170-00153,in
MS-TS-AS-00170-00153,an
MS-TS-AS-00170-00153,archaic
MS-TS-AS-00170-00153,kufic-style
MS-TS-AS-00170-00153,arabic
MS-TS-AS-00170-00153,script
MS-TS-AS-00170-00153,on
MS-TS-AS-00170-00153,ff
MS-TS-AS-00170-00153,and
MS-TS-AS-00170-00264,medical
MS-TS-AS-00170-00264,work
MS-TS-AS-00170-00264,dealing
MS-TS-AS-00170-00264,with
MS-TS-AS-00170-00264,the
MS-TS-AS-00170-00264,treatment
MS-TS-AS-00170-00264,of
MS-TS-AS-00170-00264,disease
MS-TS-AS-00170-00264,in
MS-TS-AS-00170-00264,their
MS-TS-AS-00170-00264,acute
MS-TS-AS-00170-00264,phase
MS-TS-AS-00172-00007,either
MS-TS-AS-00172-00007,part
MS-TS-AS-00172-00007,of
MS-TS-AS-00172-00007,work
MS-TS-AS-00172-00007,on
MS-TS-AS-00172-00007,pharmacopeia
MS-TS-AS-00172-00007,or
MS-TS-AS-00172-00007,free-standing
MS-TS-AS-00172-00007,medical
MS-TS-AS-00172-00007,recipe
MS-TS-AS-00172-00007,to
MS-TS-AS-00172-00007,treat
MS-TS-AS-00172-00007,weakness
MS-TS-AS-00172-00007,of
MS-TS-AS-00172-00007,the
MS-TS-AS-00172-00007,liver
MS-TS-AS-00172-00007,and
MS-TS-AS-00172-00007,deficient
MS-TS-AS-00172-00007,bile
MS-TS-AS-00172-00007,production
MS-TS-AS-00172-00007,it
MS-TS-AS-00172-00007,mention
MS-TS-AS-00172-00007,simple
MS-TS-AS-00172-00007,like
MS-TS-AS-00172-00007,berberis
MS-TS-AS-00172-00007,saffron
MS-TS-AS-00172-00007,rose
MS-TS-AS-00172-00007,seed
MS-TS-AS-00172-00007,chicory
MS-TS-AS-00172-00007,chalk
MS-TS-AS-00172-00007,and
MS-TS-AS-00172-00007,marsh
MS-TS-AS-00172-00007,mallow
MS-TS-AS-00172-00016,from
MS-TS-AS-00172-00016,work
MS-TS-AS-00172-00016,on
MS-TS-AS-00172-00016,pharmacopoeia
MS-TS-AS-00172-00016,describing
MS-TS-AS-00172-00016,the
MS-TS-AS-00172-00016,treatment
MS-TS-AS-00172-00016,of
MS-TS-AS-00172-00016,necrotic
MS-TS-AS-00172-00016,wound
MS-TS-AS-00172-00016,with
MS-TS-AS-00172-00016,compound
MS-TS-AS-00172-00016,made
MS-TS-AS-00172-00016,of
MS-TS-AS-00172-00016,lime
MS-TS-AS-00172-00016,red
MS-TS-AS-00172-00016,and
MS-TS-AS-00172-00016,yellow
MS-TS-AS-00172-00016,arsenic
MS-TS-AS-00172-00016,and
MS-TS-AS-00172-00016,vitriol
MS-TS-AS-00172-00036,leaf
MS-TS-AS-00172-00036,ha
MS-TS-AS-00172-00036,judaeo-arabic
MS-TS-AS-00172-00036,text
MS-TS-AS-00172-00036,discussing
MS-TS-AS-00172-00036,black
MS-TS-AS-00172-00036,population
MS-TS-AS-00172-00036,war
MS-TS-AS-00172-00036,and
MS-TS-AS-00172-00036,slavery
MS-TS-AS-00172-00036,leaf
MS-TS-AS-00172-00036,contains
MS-TS-AS-00172-00036,medical
MS-TS-AS-00172-00036,text
MS-TS-AS-00172-00036,in
MS-TS-AS-00172-00036,arabic
MS-TS-AS-00172-00036,script
MS-TS-AS-00172-00036,dealing
MS-TS-AS-00172-00036,with
MS-TS-AS-00172-00036,the
MS-TS-AS-00172-00036,anatomy
MS-TS-AS-00172-00036,of
MS-TS-AS-00172-00036,the
MS-TS-AS-00172-00036,eye
MS-TS-AS-00172-00036,in
MS-TS-AS-00172-00036,particular
MS-TS-AS-00172-00036,arachnoid
MS-TS-AS-00172-00036,sclera
MS-TS-AS-00172-00036,and
MS-TS-AS-00172-00036,conjunctiva
MS-TS-AS-00172-00254,from
MS-TS-AS-00172-00254,text
MS-TS-AS-00172-00254,on
MS-TS-AS-00172-00254,materia
MS-TS-AS-00172-00254,medica
MS-TS-AS-00172-00254,possibly
MS-TS-AS-00172-00254,physician
MS-TS-AS-00172-00254,'s
MS-TS-AS-00172-00254,note
MS-TS-AS-00172-00254,dealing
MS-TS-AS-00172-00254,with
MS-TS-AS-00172-00254,poppy
MS-TS-AS-00172-00254,and
MS-TS-AS-00172-00254,it
MS-TS-AS-00172-00254,medical
MS-TS-AS-00172-00254,us
MS-TS-AS-00172-00331,from
MS-TS-AS-00172-00331,medical
MS-TS-AS-00172-00331,text
MS-TS-AS-00172-00331,dealing
MS-TS-AS-00172-00331,with
MS-TS-AS-00172-00331,the
MS-TS-AS-00172-00331,management
MS-TS-AS-00172-00331,of
MS-TS-AS-00172-00331,patient
MS-TS-AS-00172-00331,and
MS-TS-AS-00172-00331,discussing
MS-TS-AS-00172-00331,in
MS-TS-AS-00172-00331,general
MS-TS-AS-00172-00331,term
MS-TS-AS-00172-00331,the
MS-TS-AS-00172-00331,treatment
MS-TS-AS-00172-00331,of
MS-TS-AS-00172-00331,illness
MS-TS-AS-00173-00052,avicenna
MS-TS-AS-00173-00052,urjūza
MS-TS-AS-00173-00052,fī
MS-TS-AS-00173-00052,l-ṭibb
MS-TS-AS-00173-00052,poem
MS-TS-AS-00173-00052,on
MS-TS-AS-00173-00052,medicine
MS-TS-AS-00173-00052,verse
MS-TS-AS-00173-00052,ed
MS-TS-AS-00173-00052,janier
MS-TS-AS-00173-00052,and
MS-TS-AS-00173-00052,noureddine
MS-TS-AS-00173-00052,pp
MS-TS-AS-00173-00108,small
MS-TS-AS-00173-00108,fragment
MS-TS-AS-00173-00108,of
MS-TS-AS-00173-00108,an
MS-TS-AS-00173-00108,early
MS-TS-AS-00173-00108,modern
MS-TS-AS-00173-00108,late
MS-TS-AS-00173-00108,judaeo-arabic
MS-TS-AS-00173-00108,recipe
MS-TS-AS-00173-00108,for
MS-TS-AS-00173-00108,an
MS-TS-AS-00173-00108,ointment
MS-TS-AS-00173-00108,to
MS-TS-AS-00173-00108,treat
MS-TS-AS-00173-00108,cancer
MS-TS-AS-00173-00215,recipe
MS-TS-AS-00173-00215,such
MS-TS-AS-00173-00215,a
MS-TS-AS-00173-00215,theriac
MS-TS-AS-00173-00215,to
MS-TS-AS-00173-00215,treat
MS-TS-AS-00173-00215,cold
MS-TS-AS-00173-00215,temperament
MS-TS-AS-00173-00215,pain
MS-TS-AS-00173-00215,in
MS-TS-AS-00173-00215,the
MS-TS-AS-00173-00215,liver
MS-TS-AS-00173-00215,stomach
MS-TS-AS-00173-00215,spleen
MS-TS-AS-00173-00215,and
MS-TS-AS-00173-00215,kidney
